ENCFF209DJG	peak_files_from_encode_for_label_comparison/ENCFF209DJG.bed.gz	./bigwig_files_from_encode_for_label_comparison/ENCFF842XRQ.bigWig	hg38.blacklist.bed.gz	DNAse	HepG2
ENCFF605WXD	peak_files_from_encode_for_label_comparison/ENCFF605WXD.bed.gz	./bigwig_files_from_encode_for_label_comparison/ENCFF667QJZ.bigWig	hg38.blacklist.bed.gz	Myc	K562
ENCFF073ORT	peak_files_from_encode_for_label_comparison/ENCFF073ORT.bed.gz	./bigwig_files_from_encode_for_label_comparison/ENCFF743ULW.bigWig	hg38.blacklist.bed.gz	DNAse	GM12878
ENCFF618VMC	peak_files_from_encode_for_label_comparison/ENCFF618VMC.bed.gz	./bigwig_files_from_encode_for_label_comparison/ENCFF796GHK.bigWig	hg38.blacklist.bed.gz	Max	K562
